# fecha            = 2026-08-18T18:05:00
# firmware         = PCM1808_ESP32C3
# f_start_ghz      = 1.0
# f_stop_ghz       = 1.75
# bw_mhz           = 750.0
# t_sweep_ms       = 300.0
# hz_por_metro     = 16.6667
# fs               = 32000
# dec              = 4
# fs_eff           = 8000.0000
# modo             = continuo
# rafaga_on        = 0
# rafaga_off       = 0
# canales          = L
# unidad           = V
# nota             = Primera Prueba GPR
#
# --- volcado de 'info' del firmware ---
# ---------------- ESTADO ----------------
#   fs (reloj ADC)   : 32000 Hz
#   D  (diezmado)    : 4
#   fs_eff (salida)  : 8000.00 Hz
#   Banda util       : DC..4000.0 Hz (Nyquist de fs_eff)
#   Ganancia por prom: +6.0 dB de SNR
#   Modo             : off
#   Canal            : L
#   Unidad / formato : mV / solo numero
#   Captura          : continua
#   Caudal binario   : 32.0 kB/s
#   Fondo de escala  : 3.00 Vpp (+-1.500 V), VCC=5.0 V
#   1 LSB            : 178.8 nV
#   Modo osciloscopio (comando 'plot'):
#     Puntos por barrido : 400  (comando 'n')
#     Cadencia al plotter: 200 pts/s  (comando 'rate')
#     Ventana capturada  : 50.00 ms de senal real
#     Se dibuja en       : 2.00 s
#     Senal maxima visible: 4000 Hz (Nyquist de fs_eff)
#   Recordatorio del pasa-altos del PCM1808:
#     HPF digital interno = 1.9e-5 * fs = 0.61 Hz
#     + el capacitor de acople del modulo contra 60 kohm.
#     Por debajo de ~5 Hz la medida NO es confiable.
# ----------------------------------------
#
idx,V
474,0.07160662
475,0.06551555
476,0.05839558
477,0.04990098
478,0.04024561
479,0.02854684
480,0.01690610
481,0.00546294
482,-0.00681379
483,-0.01865843
484,-0.03352739
485,-0.04342224
486,-0.05872330
487,-0.06967235
488,-0.07986358
489,-0.08840623
490,-0.10037917
491,-0.10636255
492,-0.11742461
493,-0.12285326
494,-0.12591684
495,-0.12575769
496,-0.12303261
497,-0.11724651
498,-0.10699189
499,-0.09587538
500,-0.08304629
501,-0.06463489
502,-0.04631965
503,-0.02723354
504,-0.01198183
505,0.00604284
506,0.02203171
507,0.03470783
508,0.04500040
509,0.05268449
510,0.05969422
511,0.06370367
512,-0.10157678
513,-0.09537242
514,-0.08904795
515,-0.08192316
516,-0.07123227
517,-0.06337479
518,-0.05459632
519,-0.04481354
520,-0.03541169
521,-0.02502081
522,-0.01561247
523,-0.00314212
524,0.01217218
525,0.02825703
526,0.04406896
527,0.06440565
528,0.08374652
529,0.10346040
530,0.12288903
531,0.13742933
532,0.15341395
533,0.16047862
534,0.16065609
535,0.15315101
536,0.14509624
537,0.13063230
538,0.11382629
539,0.09362943
540,0.07300642
541,0.04862773
542,0.02428584
543,0.00036447
544,-0.02305081
545,-0.04950942
546,-0.07206765
547,-0.09243907
548,-0.11142799
549,-0.13084464
550,-0.14754684
551,-0.16028300
552,-0.17011414
553,-0.17328465
554,-0.17943259
555,-0.17850991
556,-0.17270945
557,-0.16235827
558,-0.14897043
559,-0.13220049
560,-0.11129844
561,-0.08957849
562,-0.06717508
563,-0.04028365
564,-0.01422657
565,0.00879000
566,0.03185964
567,0.05592616
568,0.07790405
569,0.09782052
570,0.11000893
571,0.12481114
572,0.13110638
573,0.13288499
574,0.12741584
575,0.12086776
576,0.10766315
577,0.09042075
578,0.07278782
579,0.05227943
580,0.03040758
581,0.01357998
582,-0.00314511
583,-0.01979551
584,-0.03549609
585,-0.04815651
586,-0.05997115
587,-0.06916487
588,-0.07902034
589,-0.08546014
590,-0.09134258
591,-0.09351128
592,-0.09647512
593,-0.09653628
594,-0.09446490
595,-0.08986692
596,-0.08477743
597,-0.07951252
598,-0.06885785
599,-0.05978470
600,-0.04873493
601,-0.03588997
602,-0.02201115
603,-0.00892308
604,0.00453570
605,0.02092427
606,0.03214248
607,0.04349792
608,0.05328056
609,0.06196301
610,0.06736936
611,0.07050826
612,0.07031384
613,0.06977820
614,0.06546047
615,0.05999136
616,0.05385777
617,0.04683428
618,0.03799555
619,0.02660966
620,0.01424517
621,-0.00081414
622,-0.01647726
623,-0.02902780
624,-0.03807512
625,-0.04924469
626,-0.05741943
627,-0.06203176
628,-0.06152232
629,-0.06070568
630,-0.05496356
